AM32-19	PRJNA482748	SAMN09736440	QUIX00000000	Butyricicoccus sp. AM32-19
AM32-2	PRJNA482748	SAMN09736441	QUIW00000000	Clostridium sp. AM32-2
AM32-23	PRJNA482748	SAMN09736442	QSIV00000000	Parabacteroides distasonis 
AM32-23AC	PRJNA482748	SAMN09736443	QSIU00000000	Eubacterium ventriosum 
AM32-26AC	PRJNA482748	SAMN09736444	QSIT00000000	Bacteroides vulgatus 
AM32-2AC	PRJNA482748	SAMN09736445	QSIS00000000	[Eubacterium] eligens 
AM32-6	PRJNA482748	SAMN09736446	QSIR00000000	[Ruminococcus] gnavus 
AM32-8LB	PRJNA482748	SAMN09736447	QSIQ00000000	Roseburia inulinivorans 
AM33-1	PRJNA482748	SAMN09736448	QSIP00000000	Parabacteroides distasonis 
AM33-14	PRJNA482748	SAMN09736449	QTYE00000000	Ruminococcus sp. AM33-14
AM33-14AC	PRJNA482748	SAMN09736450	QVFC00000000	Faecalibacterium prausnitzii 
AM33-14BH	PRJNA482748	SAMN09736451	QTNG00000000	Acidaminococcus sp. AM33-14BH
AM33-2AC	PRJNA482748	SAMN09736452	QVHW00000000	Lactobacillus paracasei 
AM33-3	PRJNA482748	SAMN09736453	QUIV00000000	Clostridium sp. AM33-3
AM33-3BH	PRJNA482748	SAMN09736454	QSIO00000000	Streptococcus parasanguinis 
AM33-4BH	PRJNA482748	SAMN09736455	QSIN00000000	Collinsella sp. AM33-4BH
AM33-6	PRJNA482748	SAMN09736456	QSIM00000000	Bifidobacterium pseudocatenulatum 
AM34-10	PRJNA482748	SAMN09736457	QSIL00000000	Collinsella sp. AM34-10
AM34-10LB	PRJNA482748	SAMN09736458	QTYD00000000	Ruminococcus sp. AM34-10LB
AM34-11	PRJNA482748	SAMN09736459	QSIK00000000	Bifidobacterium adolescentis 
AM34-11AC	PRJNA482748	SAMN09736460	QWGL00000000	Clostridium sp. AM34-11AC
AM34-12	PRJNA482748	SAMN09736461	QSIJ00000000	Blautia obeum 
AM34-17	PRJNA482748	SAMN09736462	QSII00000000	Parabacteroides merdae 
AM34-18LB	PRJNA482748	SAMN09736463	QSIH00000000	Bacteroides vulgatus 
AM34-19LB	PRJNA482748	SAMN09736464	QSIG00000000	Prevotella sp. AM34-19LB
AM34-25	PRJNA482748	SAMN09736465	QSIF00000000	Bacteroides uniformis 
AM34-3	PRJNA482748	SAMN09736466	QSIE00000000	Bifidobacterium longum 
AM34-3LB	PRJNA482748	SAMN09736467	QSID00000000	[Eubacterium] hallii 
AM34-8	PRJNA482748	SAMN09736468	QSIC00000000	Escherichia coli 
AM34-9AC	PRJNA482748	SAMN09736469	QUIU00000000	Clostridium sp. AM34-9AC
AM34-9LB	PRJNA482748	SAMN09736470	QUIT00000000	Ruminococcus sp. AM34-9LB
AM35-11	PRJNA482748	SAMN09736471	QSIB00000000	Bacteroides vulgatus 
AM35-12	PRJNA482748	SAMN09736472	QSIA00000000	Dorea formicigenerans 
AM35-14	PRJNA482748	SAMN09736473	QSHZ00000000	[Clostridium] bolteae 
AM35-6AC	PRJNA482748	SAMN09736474	QVHB00000000	Eubacterium sp. AM35-6AC
AM35-8	PRJNA482748	SAMN09736475	QSHY00000000	Hungatella hathewayi 
AM36-17	PRJNA482748	SAMN09736476	QUIS00000000	Ruminococcus sp. AM36-17
AM36-18	PRJNA482748	SAMN09736477	QTYC00000000	Ruminococcus sp. AM36-18
AM36-18BH	PRJNA482748	SAMN09736478	QSHX00000000	Faecalibacterium prausnitzii 
AM36-1AC	PRJNA482748	SAMN09736479	QSHW00000000	Bifidobacterium bifidum 
AM36-2AA	PRJNA482748	SAMN09736480	QTYB00000000	Ruminococcus sp. AM36-2AA
AM36-2AC	PRJNA482748	SAMN09736481	QSHV00000000	Bifidobacterium pseudocatenulatum 
AM36-3AA	PRJNA482748	SAMN09736482	QSHU00000000	[Eubacterium] rectale 
AM36-3AC	PRJNA482748	SAMN09736483	QSHT00000000	Bifidobacterium adolescentis 
AM36-4AA	PRJNA482748	SAMN09736484	QSHS00000000	Collinsella sp. AM36-4AA
AM36-5	PRJNA482748	SAMN09736485	QTYA00000000	Ruminococcus sp. AM36-5
AM36-5BH	PRJNA482748	SAMN09736486	QSHR00000000	Bifidobacterium pseudocatenulatum 
AM36-9BH	PRJNA482748	SAMN09736487	QSHQ00000000	Bacteroides stercoris 
AM37-11	PRJNA482748	SAMN09736488	QSHP00000000	Dorea formicigenerans 
AM37-13AC	PRJNA482748	SAMN09736489	QVFB00000000	Faecalibacterium prausnitzii 
AM37-1AC	PRJNA482748	SAMN09736490	QSHO00000000	Roseburia intestinalis 
AM37-2	PRJNA482748	SAMN09736491	QSHN00000000	Bacteroides vulgatus 
AM37-3BH	PRJNA482748	SAMN09736492	QSHM00000000	[Eubacterium] eligens 
AM37-4AC	PRJNA482748	SAMN09736493	QSHL00000000	Blautia obeum 
AM37-5	PRJNA482748	SAMN09736494	QSHK00000000	Dorea formicigenerans 
AM37-7	PRJNA482748	SAMN09736495	QSHJ00000000	Bacteroides uniformis 
AM37-9	PRJNA482748	SAMN09736496	QTNF00000000	Bacteroides sp. AM37-9
AM37-9BH	PRJNA482748	SAMN09736497	QTXZ00000000	Coprobacillus sp. AM37-9BH
AM38-1	PRJNA482748	SAMN09736498	QSHI00000000	Erysipelatoclostridium ramosum 
AM38-12	PRJNA482748	SAMN09736499	QSHH00000000	[Ruminococcus] gnavus 
AM38-13	PRJNA482748	SAMN09736500	QSHG00000000	Bacteroides eggerthii 
AM38-13AC	PRJNA482748	SAMN09736501	QSHF00000000	Parabacteroides distasonis 
AM38-16	PRJNA482748	SAMN09736502	QSHE00000000	Streptococcus lutetiensis 
AM38-19	PRJNA482748	SAMN09736503	QSHD00000000	Bacteroides vulgatus 
AM38-1BH	PRJNA482748	SAMN09736504	QSHC00000000	Collinsella sp. AM38-1BH
AM38-2BH	PRJNA482748	SAMN09736505	QVMD00000000	Sellimonas intestinalis 
AM38-8	PRJNA482748	SAMN09736506	QSHB00000000	Bifidobacterium pseudocatenulatum 
AM39-1	PRJNA482748	SAMN09736507	QSHA00000000	Bacteroides uniformis 
AM39-10	PRJNA482748	SAMN09736508	QSGZ00000000	Bacteroides vulgatus 
AM39-10AC	PRJNA482748	SAMN09736509	QSGY00000000	Bifidobacterium longum 
AM39-16AC	PRJNA482748	SAMN09736510	QSGX00000000	Hungatella hathewayi 
AM39-1BH	PRJNA482748	SAMN09736511	QSGW00000000	[Clostridium] symbiosum 
AM39-30AC	PRJNA482748	SAMN09736512	QSGV00000000	Olsenella sp. AM39-30AC
AM39-30BH	PRJNA482748	SAMN09736513	QSGU00000000	Bacteroides vulgatus 
AM39-5AC	PRJNA482748	SAMN09736514	QSGT00000000	Blautia obeum 
AM39-5BH	PRJNA482748	SAMN09736515	QSGS00000000	Exiguobacterium sp. AM39-5BH
AM39-7BH	PRJNA482748	SAMN09736516	QVFA00000000	Faecalibacterium prausnitzii 
AM39-8AC	PRJNA482748	SAMN09736517	QSGR00000000	Bifidobacterium longum 
AM40-10AC	PRJNA482748	SAMN09736518	QUIR00000000	Ruminococcus sp. AM40-10AC
AM40-15AC	PRJNA482748	SAMN09736519	QSGQ00000000	Dorea formicigenerans 
AM40-2AC	PRJNA482748	SAMN09736520	QSGP00000000	[Clostridium] aldenense 
AM40-2BH	PRJNA482748	SAMN09736521	QVHA00000000	Lachnospiraceae bacterium AM40-2BH
AM40-30BH	PRJNA482748	SAMN09736522	QSGO00000000	Bacteroides nordii 
AM40-34	PRJNA482748	SAMN09736523	QSGN00000000	Bacteroides stercoris 
AM40-4	PRJNA482748	SAMN09736524	QSGM00000000	Bacteroides ovatus 
AM40-4AC	PRJNA482748	SAMN09736525	QSGL00000000	Bacteroides fragilis 
AM40-7AC	PRJNA482748	SAMN09736526	QSGK00000000	Collinsella sp. AM40-7AC
AM40-7BH	PRJNA482748	SAMN09736527	QSGJ00000000	Eubacterium ventriosum 
AM41-10BH	PRJNA482748	SAMN09736528	QTXY00000000	Ruminococcus sp. AM41-10BH
AM41-11	PRJNA482748	SAMN09736529	QUIQ00000000	Firmicutes bacterium AM41-11
AM41-16	PRJNA482748	SAMN09736530	QTNE00000000	Bacteroides sp. AM41-16
AM41-17	PRJNA482748	SAMN09736531	QSGI00000000	Bifidobacterium adolescentis 
AM41-2AC	PRJNA482748	SAMN09736532	QTXX00000000	Ruminococcus sp. AM41-2AC
AM41-2BH	PRJNA482748	SAMN09736533	QSGH00000000	Collinsella sp. AM41-2BH
AM41-5	PRJNA482748	SAMN09736534	QSGG00000000	Blautia obeum 
AM41-5BH	PRJNA482748	SAMN09736535	QTXW00000000	Firmicutes bacterium AM41-5BH
AM42-1	PRJNA482748	SAMN09736536	QSGF00000000	[Eubacterium] rectale 
AM42-10AC	PRJNA482748	SAMN09736537	QUIP00000000	Ruminococcus sp. AM42-10AC
AM42-11	PRJNA482748	SAMN09736538	QUIO00000000	Ruminococcus sp. AM42-11
AM42-11AC	PRJNA482748	SAMN09736539	QVEZ00000000	Faecalibacterium prausnitzii 
AM42-12AC	PRJNA482748	SAMN09736540	QSGE00000000	Coprobacillus sp. AM42-12AC
AM42-13AC	PRJNA482748	SAMN09736541	QSGD00000000	Holdemanella biformis 
AM42-13AT	PRJNA482748	SAMN09736542	QSGC00000000	Bifidobacterium longum 
AM42-15AC	PRJNA482748	SAMN09736543	QSGB00000000	Bifidobacterium bifidum 
AM42-16	PRJNA482748	SAMN09736544	QSGA00000000	Bacteroides eggerthii 
AM42-17	PRJNA482748	SAMN09736545	QUIN00000000	Erysipelatoclostridium sp. AM42-17
AM42-17AT	PRJNA482748	SAMN09736546	QSFZ00000000	[Eubacterium] rectale 
AM42-18AC	PRJNA482748	SAMN09736547	QSFY00000000	Collinsella sp. AM42-18AC
AM42-1AC	PRJNA482748	SAMN09736548	QSFX00000000	Roseburia inulinivorans 
AM42-2	PRJNA482748	SAMN09736549	QUIM00000000	Blautia sp. AM42-2
AM42-23AC	PRJNA482748	SAMN09736550	QSFW00000000	Prevotella copri 
AM42-24	PRJNA482748	SAMN09736551	QTXV00000000	Prevotella sp. AM42-24
AM42-30	PRJNA482748	SAMN09736552	QSFV00000000	Eubacterium ventriosum 
AM42-31	PRJNA482748	SAMN09736553	QSFU00000000	Odoribacter splanchnicus 
AM42-36	PRJNA482748	SAMN09736554	QUIL00000000	Clostridium sp. AM42-36
AM42-38	PRJNA482748	SAMN09736555	QSFT00000000	Bacteroides coprophilus 
AM42-4	PRJNA482748	SAMN09736556	QUIK00000000	Clostridium sp. AM42-4
AM42-5AC	PRJNA482748	SAMN09736557	QUIJ00000000	Butyricicoccus sp. AM42-5AC
AM42-8	PRJNA482748	SAMN09736558	QSFS00000000	Dorea formicigenerans 
AM43-1	PRJNA482748	SAMN09736559	QSFR00000000	Collinsella sp. AM43-1
AM43-10	PRJNA482748	SAMN09736560	QSFQ00000000	Bifidobacterium pseudocatenulatum 
AM43-11	PRJNA482748	SAMN09736561	QSFP00000000	Roseburia intestinalis 
AM43-11BH	PRJNA482748	SAMN09736562	QUII00000000	Firmicutes bacterium AM43-11BH
AM43-2	PRJNA482748	SAMN09736563	QSFO00000000	Eubacterium ventriosum 
AM43-2AT	PRJNA482748	SAMN09736564	QTND00000000	Streptococcus sp. AM43-2AT
AM43-3BH	PRJNA482748	SAMN09736565	QUIH00000000	Clostridium sp. AM43-3BH
AM43-4	PRJNA482748	SAMN09736566	QSFN00000000	Bacteroides intestinalis 
AM43-40	PRJNA482748	SAMN09736567	QSFM00000000	[Eubacterium] eligens 
AM43-41	PRJNA482748	SAMN09736568	QSFL00000000	Blautia obeum 
AM43-4BH	PRJNA482748	SAMN09736569	QSFK00000000	Bacteroides vulgatus 
AM43-5	PRJNA482748	SAMN09736570	QSFJ00000000	Odoribacter splanchnicus 
AM43-5AT	PRJNA482748	SAMN09736571	QVGZ00000000	Faecalibacterium sp. AM43-5AT
AM43-6	PRJNA482748	SAMN09736572	QTXU00000000	Ruminococcus sp. AM43-6
AM43-8	PRJNA482748	SAMN09736573	QSFI00000000	Bacteroides plebeius 
AM43-9	PRJNA482748	SAMN09736574	QSFH00000000	Bacteroides uniformis 
AM43-9BH	PRJNA482748	SAMN09736575	QSFG00000000	Bacteroides plebeius 
AM44-1	PRJNA482748	SAMN09736576	QSFF00000000	Streptococcus mutans 
AM44-11	PRJNA482748	SAMN09736577	QSFE00000000	Collinsella sp. AM44-11
AM44-11BH	PRJNA482748	SAMN09736578	QSFD00000000	Eubacterium ventriosum 
AM44-16	PRJNA482748	SAMN09736579	QTNC00000000	Parabacteroides sp. AM44-16
AM44-18	PRJNA482748	SAMN09736580	QSFC00000000	Bacteroides caccae 
AM44-19	PRJNA482748	SAMN09736581	QTNB00000000	Bacteroides sp. AM44-19
AM44-1AT	PRJNA482748	SAMN09736582	QSFB00000000	[Eubacterium] rectale 
AM44-1BH	PRJNA482748	SAMN09736583	QSFA00000000	Megasphaera sp. AM44-1BH
AM44-21	PRJNA482748	SAMN09736584	QSEZ00000000	Bacteroides vulgatus 
AM44-2AT	PRJNA482748	SAMN09736585	QSEY00000000	[Eubacterium] rectale 
AM44-9AT	PRJNA482748	SAMN09736586	QUIG00000000	Ruminococcus sp. AM44-9AT
AM45-2	PRJNA482748	SAMN09736587	QUIF00000000	Ruminococcus sp. AM45-2
AM45-5	PRJNA482748	SAMN09736588	QUIE00000000	Clostridium sp. AM45-5
AM45-9BH	PRJNA482748	SAMN09736589	QUID00000000	Ruminococcus sp. AM45-9BH
AM46-1	PRJNA482748	SAMN09736590	QSEX00000000	Bacteroides vulgatus 
AM46-16	PRJNA482748	SAMN09736591	QSEW00000000	Dorea formicigenerans 
AM46-18	PRJNA482748	SAMN09736592	QUIC00000000	Ruminococcus sp. AM46-18
AM46-21	PRJNA482748	SAMN09736593	QUIB00000000	Clostridium sp. AM46-21
AM46-2BH	PRJNA482748	SAMN09736594	QSEV00000000	Ruminococcus bromii 
AM46-3MH	PRJNA482748	SAMN09736595	QUIA00000000	Blautia sp. AM46-3MH
AM46-5	PRJNA482748	SAMN09736596	QUHZ00000000	Blautia sp. AM46-5
AM46-8	PRJNA482748	SAMN09736597	QSEU00000000	Eubacterium sp. AM46-8
AM47-2BH	PRJNA482748	SAMN09736598	QTXT00000000	Ruminococcus sp. AM47-2BH
AM47-4	PRJNA482748	SAMN09736599	QUHY00000000	Blautia sp. AM47-4
AM47-5	PRJNA482748	SAMN09736600	QSET00000000	Bacteroides stercoris 
AM47-6BH	PRJNA482748	SAMN09736601	QSES00000000	[Eubacterium] rectale 
AM47-7	PRJNA482748	SAMN09736602	QSER00000000	Bacteroides fragilis 
AM47-9	PRJNA482748	SAMN09736603	QVGQ00000000	Eubacterium sp. AM47-9
AM48-13	PRJNA482748	SAMN09736604	QUFD00000000	Clostridium sp. AM48-13
AM48-14BH	PRJNA482748	SAMN09736605	QSEQ00000000	Veillonella parvula 
AM48-23BH	PRJNA482748	SAMN09736606	QSEP00000000	[Eubacterium] hallii 
AM48-24BH	PRJNA482748	SAMN09736607	QSEO00000000	Parabacteroides merdae 
AM48-27BH	PRJNA482748	SAMN09736608	QUFC00000000	Lachnospiraceae bacterium AM48-27BH
AM48-7	PRJNA482748	SAMN09736609	QSEN00000000	[Eubacterium] rectale 
AM48-8	PRJNA482748	SAMN09736610	QSEM00000000	[Eubacterium] eligens 
AM49-10BH	PRJNA482748	SAMN09736611	QTVX00000000	Ruminococcus sp. AM49-10BH
AM49-11	PRJNA482748	SAMN09736612	QSEL00000000	Bacteroides vulgatus 
AM49-13BH	PRJNA482748	SAMN09736613	QSEK00000000	Eubacterium sp. AM49-13BH
AM49-4	PRJNA482748	SAMN09736614	QSEJ00000000	Bacteroides stercoris 
AM49-4BH	PRJNA482748	SAMN09736615	QUFB00000000	Clostridium sp. AM49-4BH
AM49-7BH	PRJNA482748	SAMN09736616	QSEI00000000	Bacteroides plebeius 
AM49-8	PRJNA482748	SAMN09736617	QTVW00000000	Ruminococcus sp. AM49-8
AM50-1	PRJNA482748	SAMN09736618	QSEH00000000	Parabacteroides distasonis 
AM50-10BH	PRJNA482748	SAMN09736619	QSEG00000000	Bacteroides ovatus 
AM50-15	PRJNA482748	SAMN09736620	QSEF00000000	Parabacteroides merdae 
AM50-15BH	PRJNA482748	SAMN09736621	QUFA00000000	Ruminococcus sp. AM50-15BH
AM50-4	PRJNA482748	SAMN09736622	QSEE00000000	Bacteroides uniformis 
AM50-6	PRJNA482748	SAMN09736623	QSED00000000	Bacteroides stercoris 
AM51-1	PRJNA482748	SAMN09736624	QSEC00000000	Bacteroides vulgatus 
AM51-2	PRJNA482748	SAMN09736625	QSEB00000000	Bacteroides thetaiotaomicron 
AM51-2BH	PRJNA482748	SAMN09736626	QSEA00000000	Bacteroides stercoris 
AM51-4	PRJNA482748	SAMN09736627	QUEZ00000000	Clostridium sp. AM51-4
AM51-4BH	PRJNA482748	SAMN09736628	QSDZ00000000	[Ruminococcus] gnavus 
AM51-7	PRJNA482748	SAMN09736629	QTNA00000000	Bacteroides sp. AM51-7
AM51-8	PRJNA482748	SAMN09736630	QUEY00000000	Roseburia sp. AM51-8
AM51-8BH	PRJNA482748	SAMN09736631	QSDY00000000	Veillonella sp. AM51-8BH
AM54-10XD	PRJNA482748	SAMN09736632	QSDX00000000	Parabacteroides distasonis 
AM54-14NS	PRJNA482748	SAMN09736633	QUEX00000000	Ruminococcus sp. AM54-14NS
AM54-14XD	PRJNA482748	SAMN09736634	QUEW00000000	Clostridium sp. AM54-14XD
AM54-1GN	PRJNA482748	SAMN09736635	QSDW00000000	Bacteroides caccae 
AM54-1NS	PRJNA482748	SAMN09736636	QTVV00000000	Ruminococcus sp. AM54-1NS
AM54-25XD	PRJNA482748	SAMN09736637	QSDV00000000	[Eubacterium] rectale 
AM54-29XD	PRJNA482748	SAMN09736638	QSDU00000000	Bacteroides vulgatus 
AM54-2NS	PRJNA482748	SAMN09736639	QTMZ00000000	Bacteroides sp. AM54-2NS
AM54-35XD	PRJNA482748	SAMN09736640	QSDT00000000	Bacteroides ovatus 
AM54-37XD	PRJNA482748	SAMN09736641	QUEV00000000	Clostridium sp. AM54-37XD
AM54-7NE	PRJNA482748	SAMN09736642	QSDS00000000	Blautia obeum 
AM54-8XD	PRJNA482748	SAMN09736643	QVFK00000000	Absiella sp. AM54-8XD
AM55-24TS	PRJNA482748	SAMN09736644	QTVU00000000	Firmicutes bacterium AM55-24TS
AM56-10ce	PRJNA482748	SAMN09736645	QVMA00000000	Bacteroides sp. AM56-10ce
AM57-5	PRJNA482748	SAMN09736646	QTVT00000000	Ruminococcus sp. AM57-5
AM58-1XD	PRJNA482748	SAMN09736647	QSDR00000000	Clostridium sp. AM58-1XD
AM58-2	PRJNA482748	SAMN09736648	QSDQ00000000	Hungatella hathewayi 
AM58-2XD	PRJNA482748	SAMN09736649	QSDP00000000	Parabacteroides sp. AM58-2XD
AM58-6	PRJNA482748	SAMN09736650	QSDO00000000	Streptococcus anginosus 
AM58-7XD	PRJNA482748	SAMN09736651	QSDN00000000	Ruminococcus sp. AM58-7XD
AM58-8	PRJNA482748	SAMN09736652	QSDM00000000	Dorea sp. AM58-8
AM59-13	PRJNA482748	SAMN09736653	QUEU00000000	Firmicutes bacterium AM59-13
AM59-24XD	PRJNA482748	SAMN09736654	QUET00000000	Roseburia sp. AM59-24XD
AM59-9XD	PRJNA482748	SAMN09736655	QSDL00000000	Parabacteroides distasonis 
CF01-1	PRJNA482748	SAMN09736656	QSDK00000000	Bifidobacterium pseudocatenulatum 
CF01-10	PRJNA482748	SAMN09736657	QSDJ00000000	Bacteroides vulgatus 
CF01-10NS	PRJNA482748	SAMN09736658	QTMY00000000	Bacteroides sp. CF01-10NS
CF01-14	PRJNA482748	SAMN09736659	QSDI00000000	Ruminococcus bromii 
CF01-8	PRJNA482748	SAMN09736660	QSDH00000000	Bacteroides fragilis 
OF01-1	PRJNA482748	SAMN09736661	QSDG00000000	Bacteroides fragilis 
OF01-12	PRJNA482748	SAMN09736662	QSDF00000000	Bifidobacterium pseudocatenulatum 
OF01-14	PRJNA482748	SAMN09736663	QTMX00000000	Parabacteroides sp. OF01-14
OF01-15LB	PRJNA482748	SAMN09736664	QSDE00000000	Fusobacterium ulcerans 
OF01-16	PRJNA482748	SAMN09736665	QSDD00000000	Bifidobacterium longum 
OF01-18	PRJNA482748	SAMN09736666	QVGP00000000	Subdoligranulum sp. OF01-18
OF01-19AC	PRJNA482748	SAMN09736667	QSDC00000000	Bacteroides ovatus 
OF01-1AC	PRJNA482748	SAMN09736668	QSDB00000000	[Clostridium] symbiosum 
OF01-2	PRJNA482748	SAMN09736669	QSDA00000000	Bifidobacterium pseudocatenulatum 
OF01-20	PRJNA482748	SAMN09736670	QUES00000000	Eisenbergiella sp. OF01-20
OF01-21AC	PRJNA482748	SAMN09736671	QSCZ00000000	Bifidobacterium pseudocatenulatum 
OF01-2LB	PRJNA482748	SAMN09736672	QVEV00000000	[Clostridium] innocuum 
OF01-3	PRJNA482748	SAMN09736673	QVEU00000000	Anaerococcus nagyae 
OF01-4LB	PRJNA482748	SAMN09736674	QUER00000000	Blautia sp. OF01-4LB
OF01-6	PRJNA482748	SAMN09736675	QSCY00000000	Coprobacillus cateniformis 
OF01-8	PRJNA482748	SAMN09736676	QSCX00000000	Bifidobacterium pseudocatenulatum 
OF02-10	PRJNA482748	SAMN09736677	QSCW00000000	Collinsella sp. OF02-10
OF02-11LB	PRJNA482748	SAMN09736678	QTVS00000000	Coprobacillus sp. OF02-11LB
OF02-3AC	PRJNA482748	SAMN09736679	QSCV00000000	Enterococcus avium 
OF02-3LB	PRJNA482748	SAMN09736680	QSCU00000000	Bacteroides sp. OF02-3LB
OF02-4LB	PRJNA482748	SAMN09736681	QSCT00000000	Tyzzerella nexilis 
OF02-6	PRJNA482748	SAMN09736682	QUEQ00000000	Ruminococcus sp. OF02-6
OF02-6LB	PRJNA482748	SAMN09736683	QSCS00000000	Bacteroides caccae 
OF02-7	PRJNA482748	SAMN09736684	QSCR00000000	Butyricimonas virosa 
OF02-8	PRJNA482748	SAMN09736685	QSCQ00000000	Bacteroides caccae 
OF03-10BH	PRJNA482748	SAMN09736686	QSCP00000000	Bacteroides thetaiotaomicron 
OF03-11	PRJNA482748	SAMN09736687	QSCO00000000	Odoribacter splanchnicus 
OF03-11BH	PRJNA482748	SAMN09736688	QTMW00000000	Bacteroides sp. OF03-11BH
OF03-13	PRJNA482748	SAMN09736689	QTVR00000000	Blautia sp. OF03-13
OF03-14	PRJNA482748	SAMN09736690	QSCN00000000	Blautia obeum 
OF03-15BH	PRJNA482748	SAMN09736691	QSCM00000000	Blautia sp. OF03-15BH
OF03-17	PRJNA482748	SAMN09736692	QSCL00000000	Bacteroides uniformis 
OF03-18AA	PRJNA482748	SAMN09736693	QUEP00000000	Clostridium sp. OF03-18AA
OF03-24	PRJNA482748	SAMN09736694	QSCK00000000	Roseburia sp. OF03-24
OF03-26	PRJNA482748	SAMN09736695	QSCJ00000000	Bacteroides intestinalis 
OF03-2AA	PRJNA482748	SAMN09736696	QUEO00000000	Coprobacillus sp. OF03-2AA
OF03-3	PRJNA482748	SAMN09736697	QSCI00000000	Prevotella copri 
OF03-4AA	PRJNA482748	SAMN09736698	QSCH00000000	Collinsella sp. OF03-4AA
OF03-6AA	PRJNA482748	SAMN09736699	QTVQ00000000	Ruminococcus sp. OF03-6AA
OF03-6AC	PRJNA482748	SAMN09736700	QUEN00000000	Faecalibacterium sp. OF03-6AC
OF03-7	PRJNA482748	SAMN09736701	QSCG00000000	Bacteroides fragilis 
OF03-9BH	PRJNA482748	SAMN09736702	QSCF00000000	Bacteroides stercorirosoris 
OF04-10BH	PRJNA482748	SAMN09736703	QSCE00000000	Bacteroides dorei 
OF04-11AC	PRJNA482748	SAMN09736704	QTVP00000000	Faecalibacterium sp. OF04-11AC
OF04-11BH	PRJNA482748	SAMN09736705	QSCD00000000	Parabacteroides distasonis 
OF04-13BH	PRJNA482748	SAMN09736706	QTMV00000000	Parabacteroides sp. OF04-13BH
OF04-14	PRJNA482748	SAMN09736707	QSCC00000000	Bacteroides uniformis 
OF04-15BH	PRJNA482748	SAMN09736708	QUEM00000000	Bacteroides sp. OF04-15BH
OF04-4AC	PRJNA482748	SAMN09736709	QSCB00000000	Erysipelatoclostridium ramosum 
OF04-5	PRJNA482748	SAMN09736710	QSCA00000000	Bifidobacterium adolescentis 
OF04-9AC	PRJNA482748	SAMN09736711	QSBZ00000000	Bifidobacterium adolescentis 
OF05-11AC	PRJNA482748	SAMN09736712	QSWE00000000	Bacteroides fragilis 
OF05-12	PRJNA482748	SAMN09736713	QSWD00000000	Bifidobacterium pseudocatenulatum 
OF05-12AC	PRJNA482748	SAMN09736714	QSWC00000000	Bacteroides ovatus 
OF05-13AC	PRJNA482748	SAMN09736715	QSWB00000000	Bacteroides fragilis 
OF05-14BH	PRJNA482748	SAMN09736716	QSWA00000000	Bacteroides vulgatus 
OF05-16BH	PRJNA482748	SAMN09736717	QSVZ00000000	Bacteroides thetaiotaomicron 
OF05-20BH	PRJNA482748	SAMN09736718	QSVY00000000	Bacteroides vulgatus 
OF05-25	PRJNA482748	SAMN09736719	QUMJ00000000	Propionibacterium sp. KPL2009 
OF05-2BH	PRJNA482748	SAMN09736720	QTZL00000000	Ruminococcus sp. OF05-2BH
OF05-3	PRJNA482748	SAMN09736721	QWGO00000000	Desulfotomaculum sp. OF05-3
OF05-6AC	PRJNA482748	SAMN09736722	QVHY00000000	Enterococcus gallinarum 
OF06-4	PRJNA482748	SAMN09736723	QSVX00000000	Weissella cibaria 
OF09-1	PRJNA482748	SAMN09736724	QUMI00000000	Clostridiaceae bacterium OF09-1
OF09-10	PRJNA482748	SAMN09736725	QUMH00000000	Clostridium sp. OF09-10
OF09-22XD	PRJNA482748	SAMN09736726	QVFF00000000	Agathobaculum butyriciproducens 
OF09-25XD	PRJNA482748	SAMN09736727	QUMG00000000	Blautia sp. OF09-25XD
OF09-27	PRJNA482748	SAMN09736728	QVFE00000000	Agathobaculum butyriciproducens 
OF09-27XD	PRJNA482748	SAMN09736729	QUMF00000000	Odoribacter sp. OF09-27XD
OF09-33XD	PRJNA482748	SAMN09736730	QUME00000000	Lachnospiraceae bacterium OF09-33XD
OF09-36	PRJNA482748	SAMN09736731	QUMD00000000	Clostridium sp. OF09-36
OF09-6	PRJNA482748	SAMN09736732	QUMM00000000	Lachnospiraceae bacterium OF09-6
OF10-16	PRJNA482748	SAMN09736733	QVHP00000000	Eubacterium sp. OF10-16
OF10-2	PRJNA482748	SAMN09736734	QUMC00000000	Butyricicoccus sp. OF10-2
OF10-22XD	PRJNA482748	SAMN09736735	QUMB00000000	Clostridium sp. OF10-22XD
OF11-22	PRJNA482748	SAMN09736736	QUMA00000000	Blautia sp. OF11-22
OF11-28	PRJNA482748	SAMN09736737	QWGN00000000	Lachnospiraceae bacterium OF11-28
OF13-16	PRJNA482748	SAMN09736738	QSVW00000000	[Clostridium] bolteae 
OF13-4	PRJNA482748	SAMN09736739	QULZ00000000	Clostridium sp. OF13-4
OF13-6	PRJNA482748	SAMN09736740	QULY00000000	Butyricicoccus sp. OF13-6
OM01-11	PRJNA482748	SAMN09736741	QSVV00000000	Escherichia coli 
OM02-1	PRJNA482748	SAMN09736742	QSVU00000000	Hungatella hathewayi 
OM02-11	PRJNA482748	SAMN09736743	QSVT00000000	Bacteroides fragilis 
OM02-11AC	PRJNA482748	SAMN09736744	QSVS00000000	Escherichia coli 
OM02-11LB	PRJNA482748	SAMN09736745	QSVR00000000	Klebsiella pneumoniae 
OM02-12	PRJNA482748	SAMN09736746	QSVQ00000000	Dorea formicigenerans 
