AM29-1	PRJNA482748	SAMN09736386	QTYL00000000	Ruminococcus sp. AM29-1	2293196
AM29-10	PRJNA482748	SAMN09736387	QSKC00000000	[Eubacterium] rectale	39491
AM29-10AC	PRJNA482748	SAMN09736388	QSKB00000000	Collinsella sp. AM29-10AC	2292313
AM29-10LB	PRJNA482748	SAMN09736389	QTYK00000000	Ruminococcus sp. AM29-10LB	2293197
AM29-11	PRJNA482748	SAMN09736390	QSKA00000000	Dorea formicigenerans	39486
AM29-11AC	PRJNA482748	SAMN09736391	QUJI00000000	Clostridium sp. AM29-11AC	2293028
AM29-12AC	PRJNA482748	SAMN09736392	QSJZ00000000	Bacteroides uniformis	820
AM29-12LB	PRJNA482748	SAMN09736393	QUJH00000000	Ruminococcus sp. AM29-12LB	2293198
AM29-13	PRJNA482748	SAMN09736394	QUJG00000000	Coprobacillus sp. AM29-13	2293079
AM29-15	PRJNA482748	SAMN09736395	QVFL00000000	Absiella sp. AM29-15	2292278
AM29-19LB	PRJNA482748	SAMN09736396	QTYJ00000000	Ruminococcus sp. AM29-19LB	2293199
AM29-1AC	PRJNA482748	SAMN09736397	QSJY00000000	Bacteroides uniformis	820
AM29-1LB	PRJNA482748	SAMN09736398	QTYI00000000	Ruminococcus sp. AM29-1LB	2293200
AM29-2	PRJNA482748	SAMN09736399	QSJX00000000	Bacteroides vulgatus	821
AM29-23AC	PRJNA482748	SAMN09736400	QUJF00000000	Butyricicoccus sp. AM29-23AC	2292295
AM29-25AC	PRJNA482748	SAMN09736401	QSJW00000000	Blautia obeum	40520
AM29-26	PRJNA482748	SAMN09736402	QUJE00000000	Ruminococcus sp. AM29-26	2292370
AM29-29	PRJNA482748	SAMN09736403	QUJD00000000	Blautia sp. AM29-29	2292975
AM29-2AC	PRJNA482748	SAMN09736404	QSJV00000000	Bacteroides uniformis	820
AM29-4LB	PRJNA482748	SAMN09736405	QSJU00000000	Bacteroides uniformis	820
AM29-5AC	PRJNA482748	SAMN09736406	QTYH00000000	Ruminococcus sp. AM29-5AC	2293201
AM29-6AC	PRJNA482748	SAMN09736407	QUJC00000000	Firmicutes bacterium AM29-6AC	2292891
AM30-13	PRJNA482748	SAMN09736408	QSJT00000000	Bacteroides ovatus	28116
AM30-13AC	PRJNA482748	SAMN09736409	QSJS00000000	[Eubacterium] rectale	39491
AM30-15AC	PRJNA482748	SAMN09736410	QSJR00000000	Ruminococcus sp. AM30-15AC	2292371
AM30-16	PRJNA482748	SAMN09736411	QTNI00000000	Bacteroides sp. AM30-16	2292949
AM30-21	PRJNA482748	SAMN09736412	QSJQ00000000	Odoribacter splanchnicus	28118
AM30-24	PRJNA482748	SAMN09736413	QUJB00000000	Clostridium sp. AM30-24	2292303
AM30-26	PRJNA482748	SAMN09736414	QSJP00000000	Bacteroides thetaiotaomicron	818
AM30-3LB	PRJNA482748	SAMN09736415	QSJO00000000	Olsenella sp. AM30-3LB	2292359
AM30-4	PRJNA482748	SAMN09736416	QSJN00000000	Parabacteroides distasonis	823
AM30-40	PRJNA482748	SAMN09736417	QSJM00000000	Bacteroides vulgatus	821
AM30-44	PRJNA482748	SAMN09736418	QSJL00000000	Parabacteroides merdae	46503
AM30-47	PRJNA482748	SAMN09736419	QSJK00000000	Bacteroides xylanisolvens	371601
AM30-49	PRJNA482748	SAMN09736420	QSJJ00000000	Bacteroides uniformis	820
AM30-5LB	PRJNA482748	SAMN09736421	QSJI00000000	Collinsella intestinalis	147207
AM30-9LB	PRJNA482748	SAMN09736422	QSJH00000000	Bifidobacterium longum	216816
AM31-10	PRJNA482748	SAMN09736423	QSJG00000000	Bacteroides plebeius	310297
AM31-12AC	PRJNA482748	SAMN09736424	QUJA00000000	Firmicutes bacterium AM31-12AC	2292892
AM31-13AC	PRJNA482748	SAMN09736425	QSJF00000000	Bacteroides fragilis	817
AM31-13LB	PRJNA482748	SAMN09736426	QSJE00000000	Bifidobacterium longum	216816
AM31-15AC	PRJNA482748	SAMN09736427	QTYG00000000	Ruminococcus sp. AM31-15AC	2293202
AM31-16AC	PRJNA482748	SAMN09736428	QSJD00000000	Bacteroides caccae	47678
AM31-23	PRJNA482748	SAMN09736429	QSJC00000000	Bacteroides uniformis	820
AM31-2AC	PRJNA482748	SAMN09736430	QSJB00000000	Collinsella sp. AM31-2AC	2292314
AM31-32	PRJNA482748	SAMN09736431	QTYF00000000	Ruminococcus sp. AM31-32	2293203
AM31-7AC	PRJNA482748	SAMN09736432	QSJA00000000	[Eubacterium] rectale	39491
AM32-10AC	PRJNA482748	SAMN09736433	QSIZ00000000	Blautia obeum	40520
AM32-11AC	PRJNA482748	SAMN09736434	QTNH00000000	Bacteroides sp. AM32-11AC	2292950
AM32-11LB	PRJNA482748	SAMN09736435	QUIZ00000000	Coprobacillus sp. AM32-11LB	2293080
AM32-13AC	PRJNA482748	SAMN09736436	QSIY00000000	Ruminococcus bromii	40518
AM32-14LB	PRJNA482748	SAMN09736437	QSIX00000000	Bacteroides ovatus	28116
AM32-16LB	PRJNA482748	SAMN09736438	QSIW00000000	Bacteroides stercoris	46506
AM32-17LB	PRJNA482748	SAMN09736439	QUIY00000000	Ruminococcus sp. AM32-17LB	2293204
AM32-19	PRJNA482748	SAMN09736440	QUIX00000000	Butyricicoccus sp. AM32-19	2292296
AM32-2	PRJNA482748	SAMN09736441	QUIW00000000	Clostridium sp. AM32-2	2293029
AM32-23	PRJNA482748	SAMN09736442	QSIV00000000	Parabacteroides distasonis	823
AM32-23AC	PRJNA482748	SAMN09736443	QSIU00000000	Eubacterium ventriosum	39496
AM32-26AC	PRJNA482748	SAMN09736444	QSIT00000000	Bacteroides vulgatus	821
AM32-2AC	PRJNA482748	SAMN09736445	QSIS00000000	[Eubacterium] eligens	39485
AM32-6	PRJNA482748	SAMN09736446	QSIR00000000	[Ruminococcus] gnavus	33038
AM32-8LB	PRJNA482748	SAMN09736447	QSIQ00000000	Roseburia inulinivorans	360807
AM33-1	PRJNA482748	SAMN09736448	QSIP00000000	Parabacteroides distasonis	823
AM33-14	PRJNA482748	SAMN09736449	QTYE00000000	Ruminococcus sp. AM33-14	2293205
AM33-14AC	PRJNA482748	SAMN09736450	QVFC00000000	Faecalibacterium prausnitzii	853
AM33-14BH	PRJNA482748	SAMN09736451	QTNG00000000	Acidaminococcus sp. AM33-14BH	2292909
AM33-2AC	PRJNA482748	SAMN09736452	QVHW00000000	Lactobacillus paracasei	1597
AM33-3	PRJNA482748	SAMN09736453	QUIV00000000	Clostridium sp. AM33-3	2292304
AM33-3BH	PRJNA482748	SAMN09736454	QSIO00000000	Streptococcus parasanguinis	1318
AM33-4BH	PRJNA482748	SAMN09736455	QSIN00000000	Collinsella sp. AM33-4BH	2292315
AM33-6	PRJNA482748	SAMN09736456	QSIM00000000	Bifidobacterium pseudocatenulatum	28026
AM34-10	PRJNA482748	SAMN09736457	QSIL00000000	Collinsella sp. AM34-10	2292316
AM34-10LB	PRJNA482748	SAMN09736458	QTYD00000000	Ruminococcus sp. AM34-10LB	2293206
AM34-11	PRJNA482748	SAMN09736459	QSIK00000000	Bifidobacterium adolescentis	1680
AM34-11AC	PRJNA482748	SAMN09736460	QWGL00000000	Clostridium sp. AM34-11AC	2305242
AM34-12	PRJNA482748	SAMN09736461	QSIJ00000000	Blautia obeum	40520
AM34-17	PRJNA482748	SAMN09736462	QSII00000000	Parabacteroides merdae	46503
AM34-18LB	PRJNA482748	SAMN09736463	QSIH00000000	Bacteroides vulgatus	821
AM34-19LB	PRJNA482748	SAMN09736464	QSIG00000000	Prevotella sp. AM34-19LB	2292364
AM34-25	PRJNA482748	SAMN09736465	QSIF00000000	Bacteroides uniformis	820
AM34-3	PRJNA482748	SAMN09736466	QSIE00000000	Bifidobacterium longum	216816
AM34-3LB	PRJNA482748	SAMN09736467	QSID00000000	[Eubacterium] hallii	39488
AM34-8	PRJNA482748	SAMN09736468	QSIC00000000	Escherichia coli	562
AM34-9AC	PRJNA482748	SAMN09736469	QUIU00000000	Clostridium sp. AM34-9AC	2293030
AM34-9LB	PRJNA482748	SAMN09736470	QUIT00000000	Ruminococcus sp. AM34-9LB	2293207
AM35-11	PRJNA482748	SAMN09736471	QSIB00000000	Bacteroides vulgatus	821
AM35-12	PRJNA482748	SAMN09736472	QSIA00000000	Dorea formicigenerans	39486
AM35-14	PRJNA482748	SAMN09736473	QSHZ00000000	[Clostridium] bolteae	208479
AM35-6AC	PRJNA482748	SAMN09736474	QVHB00000000	Eubacterium sp. AM35-6AC	2302950
AM35-8	PRJNA482748	SAMN09736475	QSHY00000000	Hungatella hathewayi	154046
AM36-17	PRJNA482748	SAMN09736476	QUIS00000000	Ruminococcus sp. AM36-17	2293208
AM36-18	PRJNA482748	SAMN09736477	QTYC00000000	Ruminococcus sp. AM36-18	2293209
AM36-18BH	PRJNA482748	SAMN09736478	QSHX00000000	Faecalibacterium prausnitzii	853
AM36-1AC	PRJNA482748	SAMN09736479	QSHW00000000	Bifidobacterium bifidum	1681
AM36-2AA	PRJNA482748	SAMN09736480	QTYB00000000	Ruminococcus sp. AM36-2AA	2293210
AM36-2AC	PRJNA482748	SAMN09736481	QSHV00000000	Bifidobacterium pseudocatenulatum	28026
AM36-3AA	PRJNA482748	SAMN09736482	QSHU00000000	[Eubacterium] rectale	39491
AM36-3AC	PRJNA482748	SAMN09736483	QSHT00000000	Bifidobacterium adolescentis	1680
AM36-4AA	PRJNA482748	SAMN09736484	QSHS00000000	Collinsella sp. AM36-4AA	2292317
AM36-5	PRJNA482748	SAMN09736485	QTYA00000000	Ruminococcus sp. AM36-5	2293211
AM36-5BH	PRJNA482748	SAMN09736486	QSHR00000000	Bifidobacterium pseudocatenulatum	28026
AM36-9BH	PRJNA482748	SAMN09736487	QSHQ00000000	Bacteroides stercoris	46506
AM37-11	PRJNA482748	SAMN09736488	QSHP00000000	Dorea formicigenerans	39486
AM37-13AC	PRJNA482748	SAMN09736489	QVFB00000000	Faecalibacterium prausnitzii	853
AM37-1AC	PRJNA482748	SAMN09736490	QSHO00000000	Roseburia intestinalis	166486
AM37-2	PRJNA482748	SAMN09736491	QSHN00000000	Bacteroides vulgatus	821
AM37-3BH	PRJNA482748	SAMN09736492	QSHM00000000	[Eubacterium] eligens	39485
AM37-4AC	PRJNA482748	SAMN09736493	QSHL00000000	Blautia obeum	40520
AM37-5	PRJNA482748	SAMN09736494	QSHK00000000	Dorea formicigenerans	39486
AM37-7	PRJNA482748	SAMN09736495	QSHJ00000000	Bacteroides uniformis	820
AM37-9	PRJNA482748	SAMN09736496	QTNF00000000	Bacteroides sp. AM37-9	2292951
AM37-9BH	PRJNA482748	SAMN09736497	QTXZ00000000	Coprobacillus sp. AM37-9BH	2293081
AM38-1	PRJNA482748	SAMN09736498	QSHI00000000	Erysipelatoclostridium ramosum	1547
AM38-12	PRJNA482748	SAMN09736499	QSHH00000000	[Ruminococcus] gnavus	33038
AM38-13	PRJNA482748	SAMN09736500	QSHG00000000	Bacteroides eggerthii	28111
AM38-13AC	PRJNA482748	SAMN09736501	QSHF00000000	Parabacteroides distasonis	823
AM38-16	PRJNA482748	SAMN09736502	QSHE00000000	Streptococcus lutetiensis	150055
AM38-19	PRJNA482748	SAMN09736503	QSHD00000000	Bacteroides vulgatus	821
AM38-1BH	PRJNA482748	SAMN09736504	QSHC00000000	Collinsella sp. AM38-1BH	2292318
AM38-2BH	PRJNA482748	SAMN09736505	QVMD00000000	Sellimonas intestinalis	1653434
AM38-8	PRJNA482748	SAMN09736506	QSHB00000000	Bifidobacterium pseudocatenulatum	28026
AM39-1	PRJNA482748	SAMN09736507	QSHA00000000	Bacteroides uniformis	820
AM39-10	PRJNA482748	SAMN09736508	QSGZ00000000	Bacteroides vulgatus	821
AM39-10AC	PRJNA482748	SAMN09736509	QSGY00000000	Bifidobacterium longum	216816
AM39-16AC	PRJNA482748	SAMN09736510	QSGX00000000	Hungatella hathewayi	154046
AM39-1BH	PRJNA482748	SAMN09736511	QSGW00000000	[Clostridium] symbiosum	1512
AM39-30AC	PRJNA482748	SAMN09736512	QSGV00000000	Olsenella sp. AM39-30AC	2292360
AM39-30BH	PRJNA482748	SAMN09736513	QSGU00000000	Bacteroides vulgatus	821
AM39-5AC	PRJNA482748	SAMN09736514	QSGT00000000	Blautia obeum	40520
AM39-5BH	PRJNA482748	SAMN09736515	QSGS00000000	Exiguobacterium sp. AM39-5BH	2292355
AM39-7BH	PRJNA482748	SAMN09736516	QVFA00000000	Faecalibacterium prausnitzii	853
AM39-8AC	PRJNA482748	SAMN09736517	QSGR00000000	Bifidobacterium longum	216816
AM40-10AC	PRJNA482748	SAMN09736518	QUIR00000000	Ruminococcus sp. AM40-10AC	2293212
AM40-15AC	PRJNA482748	SAMN09736519	QSGQ00000000	Dorea formicigenerans	39486
AM40-2AC	PRJNA482748	SAMN09736520	QSGP00000000	[Clostridium] aldenense	358742
AM40-2BH	PRJNA482748	SAMN09736521	QVHA00000000	Lachnospiraceae bacterium AM40-2BH	2302965
AM40-30BH	PRJNA482748	SAMN09736522	QSGO00000000	Bacteroides nordii	291645
AM40-34	PRJNA482748	SAMN09736523	QSGN00000000	Bacteroides stercoris	46506
AM40-4	PRJNA482748	SAMN09736524	QSGM00000000	Bacteroides ovatus	28116
AM40-4AC	PRJNA482748	SAMN09736525	QSGL00000000	Bacteroides fragilis	817
AM40-7AC	PRJNA482748	SAMN09736526	QSGK00000000	Collinsella sp. AM40-7AC	2292319
AM40-7BH	PRJNA482748	SAMN09736527	QSGJ00000000	Eubacterium ventriosum	39496
AM41-10BH	PRJNA482748	SAMN09736528	QTXY00000000	Ruminococcus sp. AM41-10BH	2293213
AM41-11	PRJNA482748	SAMN09736529	QUIQ00000000	Firmicutes bacterium AM41-11	2292893
AM41-16	PRJNA482748	SAMN09736530	QTNE00000000	Bacteroides sp. AM41-16	2292952
AM41-17	PRJNA482748	SAMN09736531	QSGI00000000	Bifidobacterium adolescentis	1680
AM41-2AC	PRJNA482748	SAMN09736532	QTXX00000000	Ruminococcus sp. AM41-2AC	2293214
AM41-2BH	PRJNA482748	SAMN09736533	QSGH00000000	Collinsella sp. AM41-2BH	2292320
AM41-5	PRJNA482748	SAMN09736534	QSGG00000000	Blautia obeum	40520
AM41-5BH	PRJNA482748	SAMN09736535	QTXW00000000	Firmicutes bacterium AM41-5BH	2292894
AM42-1	PRJNA482748	SAMN09736536	QSGF00000000	[Eubacterium] rectale	39491
AM42-10AC	PRJNA482748	SAMN09736537	QUIP00000000	Ruminococcus sp. AM42-10AC	2293215
AM42-11	PRJNA482748	SAMN09736538	QUIO00000000	Ruminococcus sp. AM42-11	2292372
AM42-11AC	PRJNA482748	SAMN09736539	QVEZ00000000	Faecalibacterium prausnitzii	853
AM42-12AC	PRJNA482748	SAMN09736540	QSGE00000000	Coprobacillus sp. AM42-12AC	2292345
AM42-13AC	PRJNA482748	SAMN09736541	QSGD00000000	Holdemanella biformis	1735
AM42-13AT	PRJNA482748	SAMN09736542	QSGC00000000	Bifidobacterium longum	216816
AM42-15AC	PRJNA482748	SAMN09736543	QSGB00000000	Bifidobacterium bifidum	1681
AM42-16	PRJNA482748	SAMN09736544	QSGA00000000	Bacteroides eggerthii	28111
AM42-17	PRJNA482748	SAMN09736545	QUIN00000000	Erysipelatoclostridium sp. AM42-17	2293102
AM42-17AT	PRJNA482748	SAMN09736546	QSFZ00000000	[Eubacterium] rectale	39491
AM42-18AC	PRJNA482748	SAMN09736547	QSFY00000000	Collinsella sp. AM42-18AC	2292321
AM42-1AC	PRJNA482748	SAMN09736548	QSFX00000000	Roseburia inulinivorans	360807
AM42-2	PRJNA482748	SAMN09736549	QUIM00000000	Blautia sp. AM42-2	2292976
AM42-23AC	PRJNA482748	SAMN09736550	QSFW00000000	Prevotella copri	165179
AM42-24	PRJNA482748	SAMN09736551	QTXV00000000	Prevotella sp. AM42-24	2293125
AM42-30	PRJNA482748	SAMN09736552	QSFV00000000	Eubacterium ventriosum	39496
AM42-31	PRJNA482748	SAMN09736553	QSFU00000000	Odoribacter splanchnicus	28118
AM42-36	PRJNA482748	SAMN09736554	QUIL00000000	Clostridium sp. AM42-36	2293031
AM42-38	PRJNA482748	SAMN09736555	QSFT00000000	Bacteroides coprophilus	387090
AM42-4	PRJNA482748	SAMN09736556	QUIK00000000	Clostridium sp. AM42-4	2292305
AM42-5AC	PRJNA482748	SAMN09736557	QUIJ00000000	Butyricicoccus sp. AM42-5AC	2292297
AM42-8	PRJNA482748	SAMN09736558	QSFS00000000	Dorea formicigenerans	39486
AM43-1	PRJNA482748	SAMN09736559	QSFR00000000	Collinsella sp. AM43-1	2292322
AM43-10	PRJNA482748	SAMN09736560	QSFQ00000000	Bifidobacterium pseudocatenulatum	28026
AM43-11	PRJNA482748	SAMN09736561	QSFP00000000	Roseburia intestinalis	166486
AM43-11BH	PRJNA482748	SAMN09736562	QUII00000000	Firmicutes bacterium AM43-11BH	2292895
AM43-2	PRJNA482748	SAMN09736563	QSFO00000000	Eubacterium ventriosum	39496
AM43-2AT	PRJNA482748	SAMN09736564	QTND00000000	Streptococcus sp. AM43-2AT	2293247
AM43-3BH	PRJNA482748	SAMN09736565	QUIH00000000	Clostridium sp. AM43-3BH	2293032
AM43-4	PRJNA482748	SAMN09736566	QSFN00000000	Bacteroides intestinalis	329854
AM43-40	PRJNA482748	SAMN09736567	QSFM00000000	[Eubacterium] eligens	39485
AM43-41	PRJNA482748	SAMN09736568	QSFL00000000	Blautia obeum	40520
AM43-4BH	PRJNA482748	SAMN09736569	QSFK00000000	Bacteroides vulgatus	821
AM43-5	PRJNA482748	SAMN09736570	QSFJ00000000	Odoribacter splanchnicus	28118
AM43-5AT	PRJNA482748	SAMN09736571	QVGZ00000000	Faecalibacterium sp. AM43-5AT	2302957
AM43-6	PRJNA482748	SAMN09736572	QTXU00000000	Ruminococcus sp. AM43-6	2293216
AM43-8	PRJNA482748	SAMN09736573	QSFI00000000	Bacteroides plebeius	310297
AM43-9	PRJNA482748	SAMN09736574	QSFH00000000	Bacteroides uniformis	820
AM43-9BH	PRJNA482748	SAMN09736575	QSFG00000000	Bacteroides plebeius	310297
AM44-1	PRJNA482748	SAMN09736576	QSFF00000000	Streptococcus mutans	1309
AM44-11	PRJNA482748	SAMN09736577	QSFE00000000	Collinsella sp. AM44-11	2292323
AM44-11BH	PRJNA482748	SAMN09736578	QSFD00000000	Eubacterium ventriosum	39496
AM44-16	PRJNA482748	SAMN09736579	QTNC00000000	Parabacteroides sp. AM44-16	2293122
AM44-18	PRJNA482748	SAMN09736580	QSFC00000000	Bacteroides caccae	47678
AM44-19	PRJNA482748	SAMN09736581	QTNB00000000	Bacteroides sp. AM44-19	2292953
AM44-1AT	PRJNA482748	SAMN09736582	QSFB00000000	[Eubacterium] rectale	39491
AM44-1BH	PRJNA482748	SAMN09736583	QSFA00000000	Megasphaera sp. AM44-1BH	2292358
AM44-21	PRJNA482748	SAMN09736584	QSEZ00000000	Bacteroides vulgatus	821
AM44-2AT	PRJNA482748	SAMN09736585	QSEY00000000	[Eubacterium] rectale	39491
AM44-9AT	PRJNA482748	SAMN09736586	QUIG00000000	Ruminococcus sp. AM44-9AT	2293217
AM45-2	PRJNA482748	SAMN09736587	QUIF00000000	Ruminococcus sp. AM45-2	2293218
AM45-5	PRJNA482748	SAMN09736588	QUIE00000000	Clostridium sp. AM45-5	2292306
AM45-9BH	PRJNA482748	SAMN09736589	QUID00000000	Ruminococcus sp. AM45-9BH	2293219
AM46-1	PRJNA482748	SAMN09736590	QSEX00000000	Bacteroides vulgatus	821
AM46-16	PRJNA482748	SAMN09736591	QSEW00000000	Dorea formicigenerans	39486
AM46-18	PRJNA482748	SAMN09736592	QUIC00000000	Ruminococcus sp. AM46-18	2293220
AM46-21	PRJNA482748	SAMN09736593	QUIB00000000	Clostridium sp. AM46-21	2293033
AM46-2BH	PRJNA482748	SAMN09736594	QSEV00000000	Ruminococcus bromii	40518
AM46-3MH	PRJNA482748	SAMN09736595	QUIA00000000	Blautia sp. AM46-3MH	2292977
AM46-5	PRJNA482748	SAMN09736596	QUHZ00000000	Blautia sp. AM46-5	2292978
AM46-8	PRJNA482748	SAMN09736597	QSEU00000000	Eubacterium sp. AM46-8	2292350
AM47-2BH	PRJNA482748	SAMN09736598	QTXT00000000	Ruminococcus sp. AM47-2BH	2293221
AM47-4	PRJNA482748	SAMN09736599	QUHY00000000	Blautia sp. AM47-4	2292979
AM47-5	PRJNA482748	SAMN09736600	QSET00000000	Bacteroides stercoris	46506
AM47-6BH	PRJNA482748	SAMN09736601	QSES00000000	[Eubacterium] rectale	39491
AM47-7	PRJNA482748	SAMN09736602	QSER00000000	Bacteroides fragilis	817
AM47-9	PRJNA482748	SAMN09736603	QVGQ00000000	Eubacterium sp. AM47-9	2302951
AM48-13	PRJNA482748	SAMN09736604	QUFD00000000	Clostridium sp. AM48-13	2293034
AM48-14BH	PRJNA482748	SAMN09736605	QSEQ00000000	Veillonella parvula	29466
AM48-23BH	PRJNA482748	SAMN09736606	QSEP00000000	[Eubacterium] hallii	39488
AM48-24BH	PRJNA482748	SAMN09736607	QSEO00000000	Parabacteroides merdae	46503
AM48-27BH	PRJNA482748	SAMN09736608	QUFC00000000	Lachnospiraceae bacterium AM48-27BH	2292271
AM48-7	PRJNA482748	SAMN09736609	QSEN00000000	[Eubacterium] rectale	39491
AM48-8	PRJNA482748	SAMN09736610	QSEM00000000	[Eubacterium] eligens	39485
AM49-10BH	PRJNA482748	SAMN09736611	QTVX00000000	Ruminococcus sp. AM49-10BH	2293222
AM49-11	PRJNA482748	SAMN09736612	QSEL00000000	Bacteroides vulgatus	821
AM49-13BH	PRJNA482748	SAMN09736613	QSEK00000000	Eubacterium sp. AM49-13BH	2292351
AM49-4	PRJNA482748	SAMN09736614	QSEJ00000000	Bacteroides stercoris	46506
AM49-4BH	PRJNA482748	SAMN09736615	QUFB00000000	Clostridium sp. AM49-4BH	2293035
AM49-7BH	PRJNA482748	SAMN09736616	QSEI00000000	Bacteroides plebeius	310297
AM49-8	PRJNA482748	SAMN09736617	QTVW00000000	Ruminococcus sp. AM49-8	2293223
AM50-1	PRJNA482748	SAMN09736618	QSEH00000000	Parabacteroides distasonis	823
AM50-10BH	PRJNA482748	SAMN09736619	QSEG00000000	Bacteroides ovatus	28116
AM50-15	PRJNA482748	SAMN09736620	QSEF00000000	Parabacteroides merdae	46503
AM50-15BH	PRJNA482748	SAMN09736621	QUFA00000000	Ruminococcus sp. AM50-15BH	2293224
AM50-4	PRJNA482748	SAMN09736622	QSEE00000000	Bacteroides uniformis	820
AM50-6	PRJNA482748	SAMN09736623	QSED00000000	Bacteroides stercoris	46506
AM51-1	PRJNA482748	SAMN09736624	QSEC00000000	Bacteroides vulgatus	821
AM51-2	PRJNA482748	SAMN09736625	QSEB00000000	Bacteroides thetaiotaomicron	818
AM51-2BH	PRJNA482748	SAMN09736626	QSEA00000000	Bacteroides stercoris	46506
AM51-4	PRJNA482748	SAMN09736627	QUEZ00000000	Clostridium sp. AM51-4	2293036
AM51-4BH	PRJNA482748	SAMN09736628	QSDZ00000000	[Ruminococcus] gnavus	33038
AM51-7	PRJNA482748	SAMN09736629	QTNA00000000	Bacteroides sp. AM51-7	2292954
AM51-8	PRJNA482748	SAMN09736630	QUEY00000000	Roseburia sp. AM51-8	2292366
AM51-8BH	PRJNA482748	SAMN09736631	QSDY00000000	Veillonella sp. AM51-8BH	2292378
AM54-10XD	PRJNA482748	SAMN09736632	QSDX00000000	Parabacteroides distasonis	823
AM54-14NS	PRJNA482748	SAMN09736633	QUEX00000000	Ruminococcus sp. AM54-14NS	2293225
AM54-14XD	PRJNA482748	SAMN09736634	QUEW00000000	Clostridium sp. AM54-14XD	2293037
AM54-1GN	PRJNA482748	SAMN09736635	QSDW00000000	Bacteroides caccae	47678
AM54-1NS	PRJNA482748	SAMN09736636	QTVV00000000	Ruminococcus sp. AM54-1NS	2293226
AM54-25XD	PRJNA482748	SAMN09736637	QSDV00000000	[Eubacterium] rectale	39491
AM54-29XD	PRJNA482748	SAMN09736638	QSDU00000000	Bacteroides vulgatus	821
AM54-2NS	PRJNA482748	SAMN09736639	QTMZ00000000	Bacteroides sp. AM54-2NS	2292955
AM54-35XD	PRJNA482748	SAMN09736640	QSDT00000000	Bacteroides ovatus	28116
AM54-37XD	PRJNA482748	SAMN09736641	QUEV00000000	Clostridium sp. AM54-37XD	2293038
AM54-7NE	PRJNA482748	SAMN09736642	QSDS00000000	Blautia obeum	40520
AM54-8XD	PRJNA482748	SAMN09736643	QVFK00000000	Absiella sp. AM54-8XD	2292279
AM55-24TS	PRJNA482748	SAMN09736644	QTVU00000000	Firmicutes bacterium AM55-24TS	2292896
AM56-10ce	PRJNA482748	SAMN09736645	QVMA00000000	Bacteroides sp. AM56-10ce	2302926
AM57-5	PRJNA482748	SAMN09736646	QTVT00000000	Ruminococcus sp. AM57-5	2293227
AM58-1XD	PRJNA482748	SAMN09736647	QSDR00000000	Clostridium sp. AM58-1XD	2292307
AM58-2	PRJNA482748	SAMN09736648	QSDQ00000000	Hungatella hathewayi	154046
AM58-2XD	PRJNA482748	SAMN09736649	QSDP00000000	Parabacteroides sp. AM58-2XD	2292362
AM58-6	PRJNA482748	SAMN09736650	QSDO00000000	Streptococcus anginosus	1328
AM58-7XD	PRJNA482748	SAMN09736651	QSDN00000000	Ruminococcus sp. AM58-7XD	2292373
AM58-8	PRJNA482748	SAMN09736652	QSDM00000000	Dorea sp. AM58-8	2292346
AM59-13	PRJNA482748	SAMN09736653	QUEU00000000	Firmicutes bacterium AM59-13	2292897
AM59-24XD	PRJNA482748	SAMN09736654	QUET00000000	Roseburia sp. AM59-24XD	2293138
AM59-9XD	PRJNA482748	SAMN09736655	QSDL00000000	Parabacteroides distasonis	823
CF01-1	PRJNA482748	SAMN09736656	QSDK00000000	Bifidobacterium pseudocatenulatum	28026
CF01-10	PRJNA482748	SAMN09736657	QSDJ00000000	Bacteroides vulgatus	821
CF01-10NS	PRJNA482748	SAMN09736658	QTMY00000000	Bacteroides sp. CF01-10NS	2292956
CF01-14	PRJNA482748	SAMN09736659	QSDI00000000	Ruminococcus bromii	40518
CF01-8	PRJNA482748	SAMN09736660	QSDH00000000	Bacteroides fragilis	817
OF01-1	PRJNA482748	SAMN09736661	QSDG00000000	Bacteroides fragilis	817
OF01-12	PRJNA482748	SAMN09736662	QSDF00000000	Bifidobacterium pseudocatenulatum	28026
OF01-14	PRJNA482748	SAMN09736663	QTMX00000000	Parabacteroides sp. OF01-14	2293123
OF01-15LB	PRJNA482748	SAMN09736664	QSDE00000000	Fusobacterium ulcerans	861
OF01-16	PRJNA482748	SAMN09736665	QSDD00000000	Bifidobacterium longum	216816
OF01-18	PRJNA482748	SAMN09736666	QVGP00000000	Subdoligranulum sp. OF01-18	2302962
OF01-19AC	PRJNA482748	SAMN09736667	QSDC00000000	Bacteroides ovatus	28116
OF01-1AC	PRJNA482748	SAMN09736668	QSDB00000000	[Clostridium] symbiosum	1512
OF01-2	PRJNA482748	SAMN09736669	QSDA00000000	Bifidobacterium pseudocatenulatum	28026
OF01-20	PRJNA482748	SAMN09736670	QUES00000000	Eisenbergiella sp. OF01-20	2292348
OF01-21AC	PRJNA482748	SAMN09736671	QSCZ00000000	Bifidobacterium pseudocatenulatum	28026
OF01-2LB	PRJNA482748	SAMN09736672	QVEV00000000	[Clostridium] innocuum	1522
OF01-3	PRJNA482748	SAMN09736673	QVEU00000000	Anaerococcus nagyae	1755241
OF01-4LB	PRJNA482748	SAMN09736674	QUER00000000	Blautia sp. OF01-4LB	2292286
OF01-6	PRJNA482748	SAMN09736675	QSCY00000000	Coprobacillus cateniformis	100884
